Time,avg(displacement (0)),avg(displacement (1))
0.000728,1.23955e-13,-2.42436e-14
0.000726,8.76087e-14,-4.35913e-14
0.000724,5.25681e-14,-6.16761e-14
0.000722,1.93649e-14,-7.86191e-14
0.00072,-1.15293e-14,-9.4515e-14
0.000718,-3.97114e-14,-1.09422e-13
0.000716,-6.48514e-14,-1.23356e-13
0.000714,-8.66973e-14,-1.36281e-13
0.000712,-1.05078e-13,-1.48119e-13
0.00071,-1.19903e-13,-1.58742e-13
0.000708,-1.31164e-13,-1.67989e-13
0.000706,-1.38927e-13,-1.75668e-13
0.000704,-1.4333e-13,-1.81566e-13
0.000702,-1.44576e-13,-1.85467e-13
0.0007,-1.4292e-13,-1.87156e-13
0.000698,-1.38661e-13,-1.86437e-13
0.000696,-1.32129e-13,-1.8314e-13
0.000694,-1.23675e-13,-1.77133e-13
0.000692,-1.13651e-13,-1.68329e-13
0.00069,-1.0241e-13,-1.56693e-13
0.000688,-9.02836e-14,-1.42244e-13
0.000686,-7.75827e-14,-1.25059e-13
0.000684,-6.4586e-14,-1.05272e-13
0.000682,-5.15379e-14,-8.30712e-14
0.00068,-3.86475e-14,-5.86955e-14
0.000678,-2.60898e-14,-3.24284e-14
0.000676,-1.40091e-14,-4.59207e-15
0.000674,-2.52397e-15,2.44605e-14
0.000672,8.26624e-15,5.43528e-14
0.00067,1.82747e-14,8.46926e-14
0.000668,2.74205e-14,1.15079e-13
0.000666,3.56237e-14,1.45112e-13
0.000664,4.28016e-14,1.74395e-13
0.000662,4.88672e-14,2.02542e-13
0.00066,5.37296e-14,2.29185e-13
0.000658,5.72964e-14,2.53978e-13
0.000656,5.94792e-14,2.76596e-13
0.000654,6.0201e-14,2.96744e-13
0.000652,5.94035e-14,3.14161e-13
0.00065,5.70551e-14,3.28617e-13
0.000648,5.31595e-14,3.3992e-13
0.000646,4.77624e-14,3.47921e-13
0.000644,4.09567e-14,3.52512e-13
0.000642,3.28855e-14,3.5363e-13
0.00064,2.37417e-14,3.51263e-13
0.000638,1.37647e-14,3.45448e-13
0.000636,3.23447e-15,3.36274e-13
0.000634,-7.53674e-15,3.23883e-13
0.000632,-1.82158e-14,3.0847e-13
0.00063,-2.84616e-14,2.9028e-13
0.000628,-3.79386e-14,2.69605e-13
0.000626,-4.63298e-14,2.46784e-13
0.000624,-5.3349e-14,2.22192e-13
0.000622,-5.87529e-14,1.96233e-13
0.00062,-6.23492e-14,1.69338e-13
0.000618,-6.40034e-14,1.41947e-13
0.000616,-6.36414e-14,1.14506e-13
0.000614,-6.12493e-14,8.74519e-14
0.000612,-5.68714e-14,6.1206e-14
0.00061,-5.06046e-14,3.61611e-14
0.000608,-4.25914e-14,1.26738e-14
0.000606,-3.30115e-14,-8.94373e-15
0.000604,-2.20716e-14,-2.84306e-14
0.000602,-9.99703e-15,-4.55817e-14
0.0006,2.97694e-15,-6.02508e-14
0.000598,1.66124e-14,-7.23523e-14
0.000596,3.0675e-14,-8.18606e-14
0.000594,4.49378e-14,-8.8808e-14
0.000592,5.91826e-14,-9.32808e-14
0.00059,7.32012e-14,-9.5415e-14
0.000588,8.67934e-14,-9.53897e-14
0.000586,9.97657e-14,-9.34213e-14
0.000584,1.11928e-13,-8.97561e-14
0.000582,1.23094e-13,-8.46632e-14
0.00058,1.33073e-13,-7.84277e-14
0.000578,1.41678e-13,-7.13439e-14
0.000576,1.48722e-13,-6.37098e-14
0.000574,1.54023e-13,-5.58213e-14
0.000572,1.57411e-13,-4.79672e-14
0.00057,1.58731e-13,-4.04259e-14
0.000568,1.57861e-13,-3.34619e-14
0.000566,1.54715e-13,-2.73233e-14
0.000564,1.49256e-13,-2.22398e-14
0.000562,1.41509e-13,-1.84207e-14
0.00056,1.31569e-13,-1.60539e-14
0.000558,1.19607e-13,-1.53032e-14
0.000556,1.05877e-13,-1.63078e-14
0.000554,9.07124e-14,-1.91791e-14
0.000552,7.45256e-14,-2.39985e-14
0.00055,5.77952e-14,-3.08131e-14
0.000548,4.1054e-14,-3.96317e-14
0.000546,2.48701e-14,-5.04197e-14
0.000544,9.82335e-15,-6.30941e-14
0.000542,-3.52039e-15,-7.7517e-14
0.00054,-1.46373e-14,-9.34901e-14
0.000538,-2.3074e-14,-1.1075e-13
0.000536,-2.84754e-14,-1.28962e-13
0.000534,-3.06098e-14,-1.47723e-13
0.000532,-2.93894e-14,-1.66554e-13
0.00053,-2.48855e-14,-1.84912e-13
0.000528,-1.73365e-14,-2.02189e-13
0.000526,-7.14792e-15,-2.17728e-13
0.000524,5.11574e-15,-2.30838e-13
0.000522,1.87486e-14,-2.4081e-13
0.00052,3.29286e-14,-2.46945e-13
0.000518,4.67503e-14,-2.48578e-13
0.000516,5.92638e-14,-2.45108e-13
0.000514,6.95179e-14,-2.36029e-13
0.000512,7.66053e-14,-2.2096e-13
0.00051,7.97088e-14,-1.99673e-13
0.000508,7.8144e-14,-1.7212e-13
0.000506,7.13977e-14,-1.38447e-13
0.000504,5.91586e-14,-9.90138e-14
0.000502,4.13408e-14,-5.43904e-14
0.0005,1.80955e-14,-5.35763e-15
0.000498,-1.01878e-14,4.71109e-14
0.000496,-4.28912e-14,1.01872e-13
0.000494,-7.91903e-14,1.57649e-13
0.000492,-1.18086e-13,2.13069e-13
0.00049,-1.58444e-13,2.66715e-13
0.000488,-1.99044e-13,3.17177e-13
0.000486,-2.38626e-13,3.63102e-13
0.000484,-2.7595e-13,4.03254e-13
0.000482,-3.09844e-13,4.36555e-13
0.00048,-3.39254e-13,4.62131e-13
0.000478,-3.63285e-13,4.79349e-13
0.000476,-3.81237e-13,4.87837e-13
0.000474,-3.9263e-13,4.87497e-13
0.000472,-3.97218e-13,4.78509e-13
0.00047,-3.94992e-13,4.61314e-13
0.000468,-3.86173e-13,4.36598e-13
0.000466,-3.71193e-13,4.05254e-13
0.000464,-3.50674e-13,3.68346e-13
0.000462,-3.25388e-13,3.27057e-13
0.00046,-2.96226e-13,2.82646e-13
0.000458,-2.64151e-13,2.36393e-13
0.000456,-2.30159e-13,1.89551e-13
0.000454,-1.95238e-13,1.43306e-13
0.000452,-1.60334e-13,9.87295e-14
0.00045,-1.26312e-13,5.67566e-14
0.000448,-9.39356e-14,1.81575e-14
0.000446,-6.38414e-14,-1.6474e-14
0.000444,-3.65303e-14,-4.67258e-14
0.000442,-1.23587e-14,-7.23637e-14
0.00044,8.46096e-15,-9.33202e-14
0.000438,2.58545e-14,-1.09677e-13
0.000436,3.98751e-14,-1.21644e-13
0.000434,5.06888e-14,-1.29531e-13
0.000432,5.85573e-14,-1.33724e-13
0.00043,6.38192e-14,-1.34658e-13
0.000428,6.68706e-14,-1.32787e-13
0.000426,6.81457e-14,-1.28569e-13
0.000424,6.80976e-14,-1.22437e-13
0.000422,6.71819e-14,-1.14793e-13
0.00042,6.58405e-14,-1.05991e-13
0.000418,6.44885e-14,-9.63323e-14
0.000416,6.35018e-14,-8.6066e-14
0.000414,6.32072e-14,-7.53886e-14
0.000412,6.38742e-14,-6.44514e-14
0.00041,6.57078e-14,-5.33689e-14
0.000408,6.88438e-14,-4.22292e-14
0.000406,7.33446e-14,-3.11059e-14
0.000404,7.91966e-14,-2.00701e-14
0.000402,8.63096e-14,-9.20122e-15
0.0004,9.45176e-14,1.40317e-15
0.000398,1.03581e-13,1.16193e-14
0.000396,1.13194e-13,2.12922e-14
0.000394,1.22986e-13,3.02343e-14
0.000392,1.32539e-13,3.82262e-14
0.00039,1.41393e-13,4.50216e-14
0.000388,1.49064e-13,5.03548e-14
0.000386,1.5506e-13,5.39519e-14
0.000384,1.58899e-13,5.5543e-14
0.000382,1.60131e-13,5.48776e-14
0.00038,1.58355e-13,5.17394e-14
0.000378,1.5324e-13,4.5962e-14
0.000376,1.44546e-13,3.74429e-14
0.000374,1.32135e-13,2.61563e-14
0.000372,1.15989e-13,1.21631e-14
0.00037,9.62153e-14,-4.3833e-15
0.000368,7.3051e-14,-2.32352e-14
0.000366,4.68615e-14,-4.40521e-14
0.000364,1.81326e-14,-6.6408e-14
0.000362,-1.25427e-14,-8.98021e-14
0.00036,-4.44817e-14,-1.13675e-13
0.000358,-7.69358e-14,-1.37427e-13
0.000356,-1.09116e-13,-1.60439e-13
0.000354,-1.40223e-13,-1.82096e-13
0.000352,-1.69475e-13,-2.01812e-13
0.00035,-1.96141e-13,-2.19048e-13
0.000348,-2.19562e-13,-2.33338e-13
0.000346,-2.39183e-13,-2.44304e-13
0.000344,-2.54569e-13,-2.51671e-13
0.000342,-2.65418e-13,-2.55278e-13
0.00034,-2.71576e-13,-2.55078e-13
0.000338,-2.73033e-13,-2.51143e-13
0.000336,-2.69923e-13,-2.43659e-13
0.000334,-2.62515e-13,-2.32909e-13
0.000332,-2.51194e-13,-2.19268e-13
0.00033,-2.36447e-13,-2.03181e-13
0.000328,-2.18835e-13,-1.85142e-13
0.000326,-1.98974e-13,-1.65681e-13
0.000324,-1.77505e-13,-1.45333e-13
0.000322,-1.55071e-13,-1.24628e-13
0.00032,-1.32293e-13,-1.04067e-13
0.000318,-1.09752e-13,-8.41042e-14
0.000316,-8.79681e-14,-6.5142e-14
0.000314,-6.73878e-14,-4.75142e-14
0.000312,-4.83765e-14,-3.14837e-14
0.00031,-3.12126e-14,-1.7239e-14
0.000308,-1.60864e-14,-4.89515e-15
0.000306,-3.10359e-15,5.50238e-15
0.000304,7.70892e-15,1.39714e-14
0.000302,1.63946e-14,2.05851e-14
0.0003,2.30568e-14,2.54622e-14
0.000298,2.78463e-14,2.87573e-14
0.000296,3.095e-14,3.06503e-14
0.000294,3.25788e-14,3.13364e-14
0.000292,3.29564e-14,3.10168e-14
0.00029,3.23088e-14,2.98908e-14
0.000288,3.0856e-14,2.81488e-14
0.000286,2.88045e-14,2.59668e-14
0.000284,2.63422e-14,2.35025e-14
0.000282,2.36348e-14,2.08927e-14
0.00028,2.08233e-14,1.82522e-14
0.000278,1.80237e-14,1.56734e-14
0.000276,1.53271e-14,1.32273e-14
0.000274,1.28014e-14,1.09649e-14
0.000272,1.04931e-14,8.91964e-15
0.00027,8.43051e-15,7.10941e-15
0.000268,6.62597e-15,5.53946e-15
0.000266,5.07931e-15,4.2049e-15
0.000264,3.78061e-15,3.09316e-15
0.000262,2.7128e-15,2.18628e-15
0.00026,1.85404e-15,1.46286e-15
0.000258,1.17979e-15,8.99881e-16
0.000256,6.64593e-16,4.74051e-16
0.000254,2.83362e-16,1.62799e-16
0.000252,1.23573e-17,-5.50268e-17
0.00025,-1.70192e-16,-1.98577e-16
0.000248,-2.83657e-16,-2.84608e-16
0.000246,-3.4475e-16,-3.27394e-16
0.000244,-3.67473e-16,-3.38868e-16
0.000242,-3.63285e-16,-3.28818e-16
0.00024,-3.41382e-16,-3.05029e-16
0.000238,-3.08935e-16,-2.73407e-16
0.000236,-2.71292e-16,-2.38234e-16
0.000234,-2.32258e-16,-2.02568e-16
0.000232,-1.9443e-16,-1.68558e-16
0.00023,-1.59479e-16,-1.37574e-16
0.000228,-1.28354e-16,-1.1028e-16
0.000226,-1.01451e-16,-8.68288e-17
0.000224,-7.87687e-17,-6.71184e-17
0.000222,-6.00575e-17,-5.09343e-17
0.00022,-4.49449e-17,-3.79652e-17
0.000218,-3.30003e-17,-2.7792e-17
0.000216,-2.37509e-17,-1.99363e-17
0.000214,-1.67104e-17,-1.39511e-17
0.000212,-1.14349e-17,-9.47574e-18
0.00021,-7.5573e-18,-6.216680000000001e-18
0.000208,-4.77975e-18,-3.9085e-18
0.000206,-2.8523100000000003e-18,-2.31259e-18
0.000204,-1.5612900000000002e-18,-1.2382500000000001e-18
0.000202,-7.26027e-19,-5.43376e-19
0.0002,-2.02708e-19,-1.17078e-19
0.000198,1.1080800000000001e-19,1.28939e-19
0.000196,2.8075000000000003e-19,2.58394e-19
0.000194,3.52449e-19,3.11893e-19
0.000192,3.60728e-19,3.14944e-19
0.00019,3.31573e-19,2.8602600000000003e-19
0.000188,2.82622e-19,2.40422e-19
0.000186,2.26001e-19,1.90152e-19
0.000184,1.70497e-19,1.42844e-19
0.000182,1.21891e-19,1.0217000000000001e-19
0.00018,8.2969e-20,6.950679999999999e-20
0.000178,5.4031299999999996e-20,4.5014399999999996e-20
0.000176,3.3741e-20,2.7873899999999995e-20
0.000174,2.01392e-20,1.65797e-20
0.000172,1.14268e-20,9.48488e-21
0.00017,6.17894e-21,5.20149e-21
0.000168,3.2332699999999997e-21,2.71569e-21
0.000166,1.65642e-21,1.3442499999999999e-21
0.000164,8.127999999999999e-22,6.39775e-22
0.000162,3.60957e-22,3.03393e-22
0.00016,1.41815e-22,1.42625e-22
0.000158,5.920020000000001e-23,5.85419e-23
0.000156,3.3485300000000004e-23,1.74551e-23
0.000154,1.6542300000000002e-23,5.32275e-24
0.000152,1.4965400000000002e-24,4.69515e-24
0.00015,-3.12503e-24,3.0753300000000002e-24
0.000148,2.68064e-25,8.57097e-26
0.000146,2.2477e-24,-9.14809e-25
0.000144,5.65884e-25,-1.91633e-25
0.000142,-8.739900000000002e-25,3.5462099999999997e-25
0.00014,-4.51721e-25,2.26954e-25
0.000138,2.6588e-25,-6.73634e-26
0.000136,2.6195000000000004e-25,-1.44083e-25
0.000134,-3.8325100000000004e-26,-2.17556e-26
0.000132,-1.26039e-25,7.1162e-26
0.00013,-2.1257e-26,3.15828e-26
0.000128,5.27189e-26,-2.9431e-26
0.000126,2.36407e-26,-2.11014e-26
0.000124,-1.9591900000000002e-26,1.0228700000000001e-26
0.000122,-1.43735e-26,1.0746100000000001e-26
0.00012,6.473869999999999e-27,-2.8370799999999998e-27
0.000118,6.87037e-27,-4.58889e-27
0.000116,-1.8598099999999997e-27,4.73009e-28
0.000114,-2.80594e-27,1.69215e-27
0.000112,4.29043e-28,9.901130000000001e-29
0.00011,1.0099e-27,-5.4224700000000005e-28
0.000108,-5.31067e-29,-1.49578e-28
0.000106,-3.2415500000000004e-28,1.50115e-28
0.000104,-1.9060400000000002e-29,9.65425e-29
0.000102,9.320700000000001e-29,-3.5325e-29
0.0001,2.01246e-29,-4.8819500000000005e-29
9.8e-05,-2.42264e-29,6.92183e-30
9.6e-05,-1.14303e-29,2.15518e-29
9.4e-05,5.9042200000000004e-30,-1.2253300000000001e-30
9.2e-05,5.22908e-30,-8.65691e-30
9e-05,-1.4918200000000001e-30,3.76121e-31
8.8e-05,-2.08536e-30,3.21379e-30
8.6e-05,4.55845e-31,-2.55765e-31
8.4e-05,7.4348000000000005e-31,-1.09692e-30
8.2e-05,-1.76644e-31,1.71864e-31
8e-05,-2.36384e-31,3.35797e-31
7.8e-05,7.57819e-32,-9.21313e-32
7.6e-05,6.44284e-32,-8.78296e-32
7.4e-05,-3.0710900000000004e-32,3.9691300000000003e-32
7.2e-05,-1.34996e-32,1.75632e-32
7e-05,1.0621600000000001e-32,-1.37929e-32
6.8e-05,1.42542e-33,-1.65102e-33
6.6e-05,-2.90877e-33,3.72203e-33
6.4e-05,3.39232e-34,-5.124170000000001e-34
6.2e-05,5.6022600000000006e-34,-6.8852e-34
6e-05,-2.21879e-34,2.97775e-34
5.8e-05,-4.71368e-35,4.8097299999999997e-35
5.6e-05,5.58201e-35,-7.033139999999999e-35
5.4e-05,-1.0032899999999999e-35,1.49246e-35
5.2e-05,-5.55188e-36,6.16762e-36
5e-05,3.51878e-36,-4.50531e-36
4.8e-05,-5.92813e-37,8.9743e-37
4.6e-05,-1.95008e-37,1.96452e-37
4.4e-05,1.47118e-37,-1.8311e-37
4.2e-05,-4.58037e-38,6.162049999999999e-38
4e-05,8.84044e-39,-1.28567e-38
3.8e-05,-1.0998699999999999e-39,1.7881299999999998e-39
3.6e-05,7.95279e-41,-1.60828e-40
3.4e-05,-1.70258e-42,8.07989e-42
3.2e-05,-1.90577e-43,-1.09301e-43
3e-05,1.26117e-44,-5.6051899999999996e-45
2.8e-05,0.0,0.0
2.6e-05,0.0,0.0
2.4e-05,0.0,0.0
2.2e-05,0.0,0.0
2e-05,0.0,0.0
1.8e-05,0.0,0.0
1.6e-05,0.0,0.0
1.4e-05,0.0,0.0
1.2e-05,0.0,0.0
1e-05,0.0,0.0
8e-06,0.0,0.0
6e-06,0.0,0.0
4e-06,0.0,0.0
2e-06,0.0,0.0
0.0,0.0,0.0
