Time,avg(displacement (0)),avg(displacement (1))
0.00073,-2.99387e-13,2.04906e-13
0.000728,-2.89421e-13,2.09556e-13
0.000726,-2.78409e-13,2.10753e-13
0.000724,-2.66295e-13,2.08541e-13
0.000722,-2.52975e-13,2.03025e-13
0.00072,-2.38322e-13,1.94378e-13
0.000718,-2.22198e-13,1.82837e-13
0.000716,-2.04483e-13,1.68703e-13
0.000714,-1.85089e-13,1.52334e-13
0.000712,-1.63983e-13,1.34135e-13
0.00071,-1.412e-13,1.1455e-13
0.000708,-1.16855e-13,9.40506e-14
0.000706,-9.11493e-14,7.31174e-14
0.000704,-6.43678e-14,5.22292e-14
0.000702,-3.68746e-14,3.18461e-14
0.0007,-9.1011e-15,1.23957e-14
0.000698,1.84705e-14,-5.74018e-15
0.000696,4.53268e-14,-2.22361e-14
0.000694,7.0946e-14,-3.68318e-14
0.000692,9.48208e-14,-4.93372e-14
0.00069,1.16481e-13,-5.96357e-14
0.000688,1.35516e-13,-6.76834e-14
0.000686,1.51588e-13,-7.3506e-14
0.000684,1.64452e-13,-7.71929e-14
0.000682,1.73961e-13,-7.88898e-14
0.00068,1.80069e-13,-7.87887e-14
0.000678,1.82835e-13,-7.71179e-14
0.000676,1.82409e-13,-7.41316e-14
0.000674,1.79029e-13,-7.00985e-14
0.000672,1.73005e-13,-6.52926e-14
0.00067,1.64701e-13,-5.9983e-14
0.000668,1.54517e-13,-5.4427e-14
0.000666,1.42876e-13,-4.88626e-14
0.000664,1.30198e-13,-4.35039e-14
0.000662,1.16892e-13,-3.85372e-14
0.00066,1.03336e-13,-3.41189e-14
0.000658,8.98664e-14,-3.03735e-14
0.000656,7.67735e-14,-2.73934e-14
0.000654,6.42914e-14,-2.52393e-14
0.000652,5.25984e-14,-2.39408e-14
0.00065,4.18175e-14,-2.3497e-14
0.000648,3.20196e-14,-2.38781e-14
0.000646,2.32299e-14,-2.50259e-14
0.000644,1.5434e-14,-2.68559e-14
0.000642,8.58643e-15,-2.92577e-14
0.00064,2.62e-15,-3.20972e-14
0.000638,-2.54627e-15,-3.52183e-14
0.000636,-6.99876e-15,-3.84454e-14
0.000634,-1.08219e-14,-4.15864e-14
0.000632,-1.40921e-14,-4.4437e-14
0.00063,-1.68736e-14,-4.67859e-14
0.000628,-1.92146e-14,-4.84201e-14
0.000626,-2.11458e-14,-4.91326e-14
0.000624,-2.268e-14,-4.87303e-14
0.000622,-2.38134e-14,-4.70423e-14
0.00062,-2.45276e-14,-4.39287e-14
0.000618,-2.4792e-14,-3.92897e-14
0.000616,-2.45681e-14,-3.30737e-14
0.000614,-2.38128e-14,-2.52843e-14
0.000612,-2.24823e-14,-1.59864e-14
0.00061,-2.05362e-14,-5.3095e-15
0.000608,-1.7941e-14,6.55121e-15
0.000606,-1.46727e-14,1.93367e-14
0.000604,-1.07194e-14,3.27287e-14
0.000602,-6.08303e-15,4.63576e-14
0.0006,-7.79953e-16,5.98128e-14
0.000598,5.15856e-15,7.26569e-14
0.000596,1.16866e-14,8.44411e-14
0.000594,1.87447e-14,9.47223e-14
0.000592,2.62612e-14,1.03081e-13
0.00059,3.41548e-14,1.09141e-13
0.000588,4.23359e-14,1.12582e-13
0.000586,5.07092e-14,1.13163e-13
0.000584,5.9176e-14,1.10728e-13
0.000582,6.76363e-14,1.05219e-13
0.00058,7.59911e-14,9.66814e-14
0.000578,8.41448e-14,8.52677e-14
0.000576,9.20061e-14,7.1232e-14
0.000574,9.94897e-14,5.49251e-14
0.000572,1.06517e-13,3.67829e-14
0.00057,1.13019e-13,1.73122e-14
0.000568,1.18932e-13,-2.92684e-15
0.000566,1.24204e-13,-2.33406e-14
0.000564,1.2879e-13,-4.33231e-14
0.000562,1.32654e-13,-6.22778e-14
0.00056,1.35768e-13,-7.96386e-14
0.000558,1.3811e-13,-9.489e-14
0.000556,1.39666e-13,-1.07585e-13
0.000554,1.4043e-13,-1.17359e-13
0.000552,1.40399e-13,-1.23943e-13
0.00055,1.39579e-13,-1.27172e-13
0.000548,1.37977e-13,-1.26986e-13
0.000546,1.35609e-13,-1.23432e-13
0.000544,1.32494e-13,-1.16662e-13
0.000542,1.28657e-13,-1.06921e-13
0.00054,1.24126e-13,-9.45391e-14
0.000538,1.18938e-13,-7.99191e-14
0.000536,1.13133e-13,-6.35181e-14
0.000534,1.06758e-13,-4.58326e-14
0.000532,9.98683e-14,-2.738e-14
0.00053,9.25227e-14,-8.68111e-15
0.000528,8.47878e-14,9.75725e-15
0.000526,7.67362e-14,2.74578e-14
0.000524,6.84457e-14,4.3987e-14
0.000522,5.9999e-14,5.89675e-14
0.00052,5.14819e-14,7.2087e-14
0.000518,4.29821e-14,8.31054e-14
0.000516,3.4588e-14,9.18582e-14
0.000514,2.63866e-14,9.82576e-14
0.000512,1.84612e-14,1.0229e-13
0.00051,1.08903e-14,1.04014e-13
0.000508,3.74509e-15,1.03548e-13
0.000506,-2.91196e-15,1.0107e-13
0.000504,-9.0286e-15,9.67989e-14
0.000502,-1.45639e-14,9.09913e-14
0.0005,-1.94892e-14,8.39255e-14
0.000498,-2.37886e-14,7.58916e-14
0.000496,-2.74589e-14,6.71811e-14
0.000494,-3.05094e-14,5.80766e-14
0.000492,-3.29609e-14,4.88439e-14
0.00049,-3.48451e-14,3.97241e-14
0.000488,-3.62031e-14,3.09283e-14
0.000486,-3.70837e-14,2.26335e-14
0.000484,-3.75423e-14,1.49809e-14
0.000482,-3.76386e-14,8.07479e-15
0.00048,-3.74347e-14,1.9838e-15
0.000478,-3.69938e-14,-3.257e-15
0.000476,-3.63777e-14,-7.64314e-15
0.000474,-3.56453e-14,-1.11967e-14
0.000472,-3.48508e-14,-1.39618e-14
0.00047,-3.4042e-14,-1.59996e-14
0.000468,-3.32581e-14,-1.7384e-14
0.000466,-3.25286e-14,-1.81966e-14
0.000464,-3.18709e-14,-1.85226e-14
0.000462,-3.12891e-14,-1.84468e-14
0.00046,-3.07721e-14,-1.80508e-14
0.000458,-3.02925e-14,-1.74097e-14
0.000456,-2.98052e-14,-1.65908e-14
0.000454,-2.92461e-14,-1.56514e-14
0.000452,-2.85326e-14,-1.4639e-14
0.00045,-2.75632e-14,-1.35901e-14
0.000448,-2.62193e-14,-1.25314e-14
0.000446,-2.4367e-14,-1.14798e-14
0.000444,-2.18607e-14,-1.04437e-14
0.000442,-1.8548e-14,-9.4243e-15
0.00044,-1.42757e-14,-8.41693e-15
0.000438,-8.89755e-15,-7.41298e-15
0.000436,-2.2829e-15,-6.4015e-15
0.000434,5.67346e-15,-5.37076e-15
0.000432,1.50404e-14,-4.31001e-15
0.00043,2.58398e-14,-3.2111e-15
0.000428,3.80359e-14,-2.07e-15
0.000426,5.15257e-14,-8.87897e-16
0.000424,6.61308e-14,3.27871e-16
0.000422,8.1592e-14,1.56321e-15
0.00042,9.75664e-14,2.79696e-15
0.000418,1.13629e-13,4.00084e-15
0.000416,1.2928e-13,5.13993e-15
0.000414,1.43949e-13,6.17361e-15
0.000412,1.57018e-13,7.05708e-15
0.00041,1.67834e-13,7.7429e-15
0.000408,1.75735e-13,8.18281e-15
0.000406,1.80079e-13,8.33e-15
0.000404,1.80268e-13,8.14157e-15
0.000402,1.75781e-13,7.58102e-15
0.0004,1.66203e-13,6.62056e-15
0.000398,1.51251e-13,5.24318e-15
0.000396,1.308e-13,3.44443e-15
0.000394,1.04898e-13,1.23379e-15
0.000392,7.37813e-14,-1.36448e-15
0.00039,3.78753e-14,-4.3111e-15
0.000388,-2.20769e-15,-7.55241e-15
0.000386,-4.5682e-14,-1.10216e-14
0.000384,-9.16102e-14,-1.46407e-14
0.000382,-1.38932e-13,-1.83225e-14
0.00038,-1.86499e-13,-2.19742e-14
0.000378,-2.33118e-13,-2.55004e-14
0.000376,-2.77592e-13,-2.88065e-14
0.000374,-3.18768e-13,-3.18028e-14
0.000372,-3.55578e-13,-3.44076e-14
0.00037,-3.87082e-13,-3.65505e-14
0.000368,-4.12503e-13,-3.81749e-14
0.000366,-4.31255e-13,-3.92403e-14
0.000364,-4.42963e-13,-3.97237e-14
0.000362,-4.47473e-13,-3.96201e-14
0.00036,-4.44855e-13,-3.89427e-14
0.000358,-4.35393e-13,-3.77215e-14
0.000356,-4.1957e-13,-3.6002e-14
0.000354,-3.98038e-13,-3.38431e-14
0.000352,-3.71595e-13,-3.13143e-14
0.00035,-3.41141e-13,-2.84925e-14
0.000348,-3.07645e-13,-2.54596e-14
0.000346,-2.72105e-13,-2.22983e-14
0.000344,-2.35509e-13,-1.90896e-14
0.000342,-1.98802e-13,-1.59101e-14
0.00034,-1.62855e-13,-1.28295e-14
0.000338,-1.28436e-13,-9.90853e-15
0.000336,-9.62005e-14,-7.19782e-15
0.000334,-6.66692e-14,-4.73679e-15
0.000332,-4.02282e-14,-2.55347e-15
0.00033,-1.71277e-14,-6.64683e-16
0.000328,2.51207e-15,9.23393e-16
0.000326,1.86899e-14,2.21427e-15
0.000324,3.15094e-14,3.21987e-15
0.000322,4.11621e-14,3.95898e-15
0.00032,4.7909e-14,4.45567e-15
0.000318,5.20615e-14,4.73786e-15
0.000316,5.39633e-14,4.83574e-15
0.000314,5.3973e-14,4.78038e-15
0.000312,5.2449e-14,4.60237e-15
0.00031,4.97362e-14,4.33086e-15
0.000308,4.61561e-14,3.99275e-15
0.000306,4.19985e-14,3.61217e-15
0.000304,3.7517e-14,3.21e-15
0.000302,3.29258e-14,2.80372e-15
0.0003,2.83989e-14,2.40738e-15
0.000298,2.4072e-14,2.03172e-15
0.000296,2.00442e-14,1.68447e-15
0.000294,1.63821e-14,1.37066e-15
0.000292,1.31242e-14,1.09299e-15
0.00029,1.02849e-14,8.52206e-16
0.000288,7.85989e-15,6.47507e-16
0.000286,5.83008e-15,4.76954e-16
0.000284,4.16605e-15,3.37784e-16
0.000282,2.8316e-15,2.26716e-16
0.00028,1.78692e-15,1.40212e-16
0.000278,9.91125e-16,7.46944e-17
0.000276,4.04249e-16,2.6712e-17
0.000274,-1.13202e-17,-6.941620000000001e-18
0.000272,-2.89811e-16,-2.91752e-17
0.00027,-4.61456e-16,-4.25687e-17
0.000268,-5.52262e-16,-4.93383e-17
0.000266,-5.84072e-16,-5.13139e-17
0.000264,-5.74776e-16,-4.99627e-17
0.000262,-5.38593e-16,-4.64496e-17
0.00026,-4.86461e-16,-4.16908e-17
0.000258,-4.26558e-16,-3.63779e-17
0.000256,-3.64799e-16,-3.09949e-17
0.000254,-3.05224e-16,-2.58538e-17
0.000252,-2.50346e-16,-2.11427e-17
0.00025,-2.01517e-16,-1.69664e-17
0.000248,-1.59298e-16,-1.33708e-17
0.000246,-1.23713e-16,-1.03561e-17
0.000244,-9.44061e-17,-7.88603e-18
0.000242,-7.0772e-17,-5.90026e-18
0.00024,-5.20716e-17,-4.3300700000000006e-18
0.000238,-3.75366e-17,-3.11038e-18
0.000236,-2.64395e-17,-2.18222e-18
0.000234,-1.81283e-17,-1.49082e-18
0.000232,-1.2036e-17,-9.86248e-19
0.00023,-7.6772e-18,-6.2607600000000005e-19
0.000228,-4.6408100000000005e-18,-3.75559e-19
0.000226,-2.58512e-18,-2.06083e-19
0.000224,-1.2360400000000001e-18,-9.498819999999999e-20
0.000222,-3.83895e-19,-2.5670699999999997e-20
0.00022,1.25027e-19,1.43952e-20
0.000218,4.00733e-19,3.54875e-20
0.000216,5.210150000000001e-19,4.4921899999999997e-20
0.000214,5.40673e-19,4.6517699999999996e-20
0.000212,4.9910800000000005e-19,4.2613099999999995e-20
0.00021,4.25553e-19,3.5830199999999996e-20
0.000208,3.41116e-19,2.8412899999999997e-20
0.000206,2.59372e-19,2.1455899999999997e-20
0.000204,1.87791e-19,1.5512e-20
0.000202,1.29763e-19,1.09003e-20
0.0002,8.589259999999999e-20,7.3588e-21
0.000198,5.46805e-20,4.493199999999999e-21
0.000196,3.3481899999999995e-20,2.4725399999999997e-21
0.000194,1.9643699999999997e-20,1.50777e-21
0.000192,1.10447e-20,1.10704e-21
0.00019,6.0083899999999995e-21,6.31961e-22
0.000188,3.1839e-21,1.3323499999999999e-22
0.000186,1.61786e-21,-1.59496e-23
0.000184,7.689799999999999e-22,1.09612e-22
0.000182,3.4893e-22,1.39367e-22
0.00018,1.63876e-22,6.5463900000000004e-24
0.000178,7.87202e-23,-6.87153e-23
0.000176,3.10141e-23,-1.0631e-23
0.000174,7.648250000000001e-24,4.39186e-23
0.000172,2.6105300000000004e-24,1.67922e-23
0.00017,3.37514e-24,-2.2204900000000002e-23
0.000168,1.8907200000000003e-24,-1.35563e-23
0.000166,-4.96746e-25,1.03355e-23
0.000164,-7.65127e-25,9.15575e-24
0.000162,2.26968e-25,-4.2608600000000004e-24
0.00016,4.4764199999999995e-25,-5.4042800000000005e-24
0.000158,-4.56035e-26,1.5518600000000002e-24
0.000156,-2.20188e-25,2.888e-24
0.000154,-4.94727e-28,-4.8547e-25
0.000152,1.01646e-25,-1.4210600000000002e-24
0.00015,7.740999999999999e-27,1.22281e-25
0.000148,-4.4131e-26,6.506900000000001e-25
0.000146,-5.4972e-27,-1.98985e-26
0.000144,1.81427e-26,-2.79076e-25
0.000142,2.72682e-27,-1.02406e-27
0.00014,-7.09327e-27,1.12537e-25
0.000138,-1.10213e-27,2.2291e-27
0.000136,2.64033e-27,-4.27312e-26
0.000134,3.74344e-28,-8.52898e-28
0.000132,-9.3448e-28,1.5270800000000001e-26
0.00013,-1.0473200000000001e-28,8.92312e-29
0.000128,3.1337900000000004e-28,-5.12377e-27
0.000126,2.17008e-29,1.0786400000000002e-28
0.000124,-9.90694e-29,1.60705e-27
0.000122,-1.60419e-30,-9.57122e-29
0.00012,2.93388e-29,-4.6811900000000005e-28
0.000118,-1.31582e-30,5.109100000000001e-29
0.000116,-8.0797e-30,1.2548500000000001e-28
0.000114,9.104339999999999e-31,-2.13939e-29
0.000112,2.05174e-30,-3.05554e-29
0.00011,-3.84367e-31,7.537390000000001e-30
0.000108,-4.7582599999999995e-31,6.62683e-30
0.000106,1.2857000000000001e-31,-2.29285e-30
0.000104,9.97887e-32,-1.23744e-30
0.000102,-3.63537e-32,6.07258e-31
0.0001,-1.87835e-32,1.8487699999999998e-31
9.8e-05,8.91607e-33,-1.39729e-31
9.6e-05,3.17206e-33,-1.71499e-32
9.4e-05,-1.92804e-33,2.76001e-32
9.2e-05,-4.86277e-34,-1.0127800000000001e-33
9e-05,3.73122e-34,-4.55512e-33
8.8e-05,6.97433e-35,9.30578e-34
8.6e-05,-6.55182e-35,5.89903e-34
8.4e-05,-9.94471e-36,-2.60332e-34
8.2e-05,1.06239e-35,-4.86055e-35
8e-05,1.48919e-36,5.09412e-35
7.8e-05,-1.62232e-36,-1.09771e-36
7.6e-05,-2.07613e-37,-7.64717e-36
7.4e-05,2.1185799999999997e-37,1.32106e-36
7.2e-05,2.5531e-38,8.37498e-37
7e-05,-1.0383199999999999e-38,-2.6085399999999997e-37
6.8e-05,-1.00556e-38,-4.87566e-38
6.6e-05,-3.23125e-39,1.57371e-38
6.4e-05,5.4799699999999994e-39,1.3985599999999998e-39
6.2e-05,-8.49159e-41,5.71378e-39
6e-05,-1.5168699999999998e-39,-2.6602299999999997e-39
5.8e-05,4.829699999999999e-40,-1.3844399999999999e-39
5.6e-05,1.4798800000000002e-40,1.1545199999999998e-39
5.4e-05,-1.30988e-40,-7.16246e-41
5.2e-05,2.12353e-41,-1.78244e-40
5e-05,9.680169999999999e-42,6.58806e-41
4.8e-05,-5.47487e-42,1.33544e-42
4.6e-05,8.77213e-43,-6.95605e-42
4.4e-05,1.34525e-43,1.8833499999999998e-42
4.2e-05,-9.10844e-44,-6.5861e-44
4e-05,1.82169e-44,-7.42688e-44
3.8e-05,-1.4013e-45,1.96182e-44
3.6e-05,0.0,-1.4013e-45
3.4e-05,0.0,0.0
3.2e-05,0.0,0.0
3e-05,0.0,0.0
2.8e-05,0.0,0.0
2.6e-05,0.0,0.0
2.4e-05,0.0,0.0
2.2e-05,0.0,0.0
2e-05,0.0,0.0
1.8e-05,0.0,0.0
1.6e-05,0.0,0.0
1.4e-05,0.0,0.0
1.2e-05,0.0,0.0
1e-05,0.0,0.0
8e-06,0.0,0.0
6e-06,0.0,0.0
4e-06,0.0,0.0
2e-06,0.0,0.0
0.0,0.0,0.0
